collection,collection_id,seq,title,member,suffix,method,method_source,method_context_source,method_context_chars,artifact_type,artifact_types,chars,has_task_prompt,has_evaluation_form,has_candidate_instruction,has_interviewer_instruction,has_time_limit,has_scoring_criteria,has_rating_scale,task_prompt_style,followup_section_labels,prep_minutes,presentation_minutes,qa_minutes,discussion_minutes,rating_scale_labels,evaluation_elements,terms
채용모델 면접문항,interview-model,20220114104232622,"6-1-1. 의료기술지원(경험, 상황, 발표, 토론면접)_2021",6-1-1. 의료기술지원_경험면접 도구.hwp,.hwp,경험면접,filename,full_document,13436,other,other,13436,True,False,False,False,False,False,True,experience_or_similar_training_case,질문,,,,,미흡,문제해결,
채용모델 면접문항,interview-model,20220114104232622,"6-1-1. 의료기술지원(경험, 상황, 발표, 토론면접)_2021",6-1-1. 의료기술지원_경험면접 평가도구.hwp,.hwp,경험면접,filename,full_document,18332,evaluation_form,evaluation_form,18332,False,True,False,True,False,False,True,experience_star_probe,,,,,,탁월; 우수; 보통; 미흡; 부족; 100; 80; 70,전사시스템 활용 능력; 의료정보; 의무기록 완전성을 관리하기 위한 책임있는 태도; ■ 수준; 탁월; 우수; 보통; 미흡; 기준 미달; 평가준거에 따른 기대행동이 완벽하게 관찰됨,
채용모델 면접문항,interview-model,20220114104232622,"6-1-1. 의료기술지원(경험, 상황, 발표, 토론면접)_2021",6-1-1. 의료기술지원_발표면접 과제 1 평가도구.hwp,.hwp,발표면접,filename,full_document,4765,evaluation_form,evaluation_form; task,4765,True,True,False,True,False,False,True,presentation_materials,,,,,,탁월; 우수; 보통; 미흡; 부족; 100; 80; 70,환자 기본정보 DB구축 및 사용; 환자 관리를 위한 CRM 기법 등 활용; ■ 수준; 탁월; 우수; 보통; 미흡; 기준 미달; 평가준거에 따른 기대행동이 완벽하게 관찰됨; 평,
채용모델 면접문항,interview-model,20220114104232622,"6-1-1. 의료기술지원(경험, 상황, 발표, 토론면접)_2021",6-1-1. 의료기술지원_발표면접 과제 1.hwp,.hwp,발표면접,filename,full_document,912,task,task,912,True,False,False,False,True,False,False,presentation_materials,,,,,,부족,,
채용모델 면접문항,interview-model,20220114104232622,"6-1-1. 의료기술지원(경험, 상황, 발표, 토론면접)_2021",6-1-1. 의료기술지원_발표면접 과제 2 평가도구.hwp,.hwp,발표면접,filename,full_document,4791,evaluation_form,evaluation_form; task,4791,True,True,False,True,False,False,True,presentation_materials,,,,,,탁월; 우수; 보통; 미흡; 부족; 100; 80; 70,안전 및 사고예방 지침; 위험 및 사고예방 보고 지침; 위험물질 지침; 위험구역 시설위치 이해; 장비의 취급주의; 의사소통기술 이해; 화재 대응지침 이해; ■ 수준; 탁월; 우수,
채용모델 면접문항,interview-model,20220114104232622,"6-1-1. 의료기술지원(경험, 상황, 발표, 토론면접)_2021",6-1-1. 의료기술지원_발표면접 과제 2.hwp,.hwp,발표면접,filename,full_document,974,task,task,974,True,False,False,False,True,False,False,presentation_materials_qna,질의응답,,,,,,,
채용모델 면접문항,interview-model,20220114104232622,"6-1-1. 의료기술지원(경험, 상황, 발표, 토론면접)_2021",6-1-1. 의료기술지원_발표면접 과제 3 평가도구.hwp,.hwp,발표면접,filename,full_document,4704,evaluation_form,evaluation_form; task,4704,True,True,False,True,False,False,True,presentation_materials,,,,,,탁월; 우수; 보통; 미흡; 부족; 100; 80; 70,신체배출물 처리지침; 오염세탁물 처리지침; 오염폐기물 처리지침; 의료폐기물 처리절차; 개인사생활 보호 지침; 안전처리 활동 지침; 의사소통기술 이해; 장비 및 기구의 취급주의 ■ 수준; 탁월; 우수,
채용모델 면접문항,interview-model,20220114104232622,"6-1-1. 의료기술지원(경험, 상황, 발표, 토론면접)_2021",6-1-1. 의료기술지원_발표면접 과제 3.hwp,.hwp,발표면접,filename,full_document,465,task,task,465,True,False,False,False,True,False,False,presentation_materials_qna,질의응답,,30; 10,,,,,
채용모델 면접문항,interview-model,20220114104130666,"5-2-1. 소방(경험, 상황, 발표, 토론면접)_2021",5-2-1. 소방_경험면접 도구.hwp,.hwp,경험면접,filename,full_document,17651,other,other,17651,True,False,False,False,False,False,True,experience_or_similar_training_case,질문,,,,,미흡,,
채용모델 면접문항,interview-model,20220114104130666,"5-2-1. 소방(경험, 상황, 발표, 토론면접)_2021",5-2-1. 소방_경험면접 평가도구.hwp,.hwp,경험면접,filename,full_document,32550,evaluation_form,evaluation_form,32550,True,True,False,True,False,False,True,experience_star_probe,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,관련도서의 검토 능력; 소방시설 적용대상 선정 능력; 장비배치도 작성 능력; 화재안전기준 이해 능력; 종합방재실 배치계획 능력; 공사원가계산 산출 능력; ■ 수준; 탁월; 우수; 보통,
채용모델 면접문항,interview-model,20220114104130666,"5-2-1. 소방(경험, 상황, 발표, 토론면접)_2021",5-2-1. 소방_발표면접 과제 1 평가도구.hwp,.hwp,발표면접,filename,full_document,4586,evaluation_form,evaluation_form; task,4586,True,True,False,True,False,False,True,presentation_materials,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,관련도서의 검토 능력; 소방시설 적용대상선정 능력; 장비배치도 작성 능력; 화재안전기준 이해 능력; 종합방재실 배치계획 능력; 공사원가계산 산출 능력; ■ 수준; 탁월; 우수; 보통,
채용모델 면접문항,interview-model,20220114104130666,"5-2-1. 소방(경험, 상황, 발표, 토론면접)_2021",5-2-1. 소방_발표면접 과제 1.hwp,.hwp,발표면접,filename,full_document,594,task,task,594,True,False,False,False,True,False,False,presentation_materials_qna,질의응답,5,,,,,,
채용모델 면접문항,interview-model,20220114104130666,"5-2-1. 소방(경험, 상황, 발표, 토론면접)_2021",5-2-1. 소방_발표면접 과제 2 평가도구.hwp,.hwp,발표면접,filename,full_document,5342,evaluation_form,evaluation_form; task,5342,True,True,False,True,False,False,True,presentation_materials,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,위험물 저장소의 위치․구조․설비․특례에 관한 기술기준 이해능력; 위험물 저장소의 위험물안전관리에 관한 세부기준 이해능력; 위험물 저장소의 소화․경보․피난 설비에 관한 기술기준 이해능력; 위험물 저장소의 소화․경보․피난 설비 작동 및 점검능력; 위험물 저장소의 일반점검표; 업무 수행 중 필요한 문서에 대한 이해 및 종합 능력; 업무 중 발생한 문제 해결을 위해 필요한 문서를 논리적으로 작성하는 능력; 고객이나 직장동료의 이야기를 듣고 종합; 요약하는 능력; 상대방이 이해하기 쉽게 의사를 표현하는 능력,
채용모델 면접문항,interview-model,20220114104130666,"5-2-1. 소방(경험, 상황, 발표, 토론면접)_2021",5-2-1. 소방_발표면접 과제 2.hwp,.hwp,발표면접,filename,full_document,1801,task,task,1801,True,False,False,False,True,False,True,presentation_materials_qna,질의응답,5,,,,보통,,
채용모델 면접문항,interview-model,20220114104130666,"5-2-1. 소방(경험, 상황, 발표, 토론면접)_2021",5-2-1. 소방_발표면접 과제 3 평가도구.hwp,.hwp,발표면접,filename,full_document,5342,evaluation_form,evaluation_form; task,5342,True,True,False,True,False,False,True,presentation_materials,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,위험물 저장소의 위치․구조․설비․특례에 관한 기술기준 이해능력; 위험물 저장소의 위험물안전관리에 관한 세부기준 이해능력; 위험물 저장소의 소화․경보․피난 설비에 관한 기술기준 이해능력; 위험물 저장소의 소화․경보․피난 설비 작동 및 점검능력; 위험물 저장소의 일반점검표; 업무 수행 중 필요한 문서에 대한 이해 및 종합 능력; 업무 중 발생한 문제 해결을 위해 필요한 문서를 논리적으로 작성하는 능력; 고객이나 직장동료의 이야기를 듣고 종합; 요약하는 능력; 상대방이 이해하기 쉽게 의사를 표현하는 능력,
채용모델 면접문항,interview-model,20220114104130666,"5-2-1. 소방(경험, 상황, 발표, 토론면접)_2021",5-2-1. 소방_발표면접 과제 3.hwp,.hwp,발표면접,filename,full_document,472,task,task,472,True,False,False,False,True,False,False,presentation_materials_qna,질의응답,5,,,,,,
채용모델 면접문항,interview-model,20220114104037897,"2-1-1. 경영기획(경험, 상황, 발표, 토론면접)_2021",2-1-1. 경영기획_경험면접 도구.hwp,.hwp,경험면접,filename,full_document,12541,evaluation_form,evaluation_form,12541,True,True,False,False,False,True,True,experience_or_similar_training_case,질문,,,,,미흡; 부족,를 반영하지 못한 경우가 있다면 무엇이었는지 구체적으로 말씀해 주시기 바랍니다. (관련 경력이 없을 경우 유사 경험; 관련 교육과정 중 해당 사례의 학습 경험을 질문) D. 평가요소들에 대한 정보 취득이 부족해 평가 대상의 업무에 대한 발생빈도와 중요도를 잘못 ; 설정에 있어; 사내에 관련 업무 경험인력이 부족하고; 동종업계 해당 조직; 업무에 대한 벤치마킹 한계로 기취득 정보가 부족해 평가 구조 설계가 미흡한 상황이 발생한 경우가 있으시면 구체적으로 말씀해 주시기 바랍니다. (; 관련 교육과정 중 해당 사례의 학습; 선정 시; 정량적 평가요인으로만 평가한 경험이 있다면 구체적으로 말씀해 주시기 바랍니다. (관련 경력이 없을 경우 유사 경험; 관련 교육과정 중 해당 사례의 학습 경험을 질문) L. 전사 공통 평가요소를 누락한 상태로 평가 대상의 평가를 실시한 경험이 있다면 구체적으로 ,"를 반영하지 못한 경우가 있다면 무엇이었는지 구체적으로 말씀해 주시기 바랍니다. (관련 경력이 없을 경우 유사 경험, 관련 교육과정 중 해당 사; 들에 대한 정보 취득이 부족해 평가 대상의 업무에 대한 발생빈도와 중요도를 잘못 판단함으로써 평가 요소가 불합리하게 선정된 경우가 있다면 구체적; 설정에 있어, 사내에 관련 업무 경험인력이 부족하고, 동종업계 해당 조직/업무에 대한 벤치마킹 한계로 기취득 정보가 부족해 평가 구조 설계가 미; 선정 시, 정량적 평가요인으로만 평가한 경험이 있다면 구체적으로 말씀해 주시기 바랍니다. (관련 경력이 없을 경우 유사 경험, 관련 교육과정 중; 를 누락한 상태로 평가 대상의 평가를 실시한 경험이 있다면 구체적으로 말씀해 주시기 바랍니다. (관련 경력이 없을 경우 유사 경험, 관련 교육과; 를 조직별로 반영할 때 요소별 가중치를 동일 적용함으로써 조직별 특성을 살리지 못해 평가의 정확성이 떨어진 경험이 있다면 구체적으로 말씀해 주시; 에 대한 인지하고 차기 년도 평가요소의 평가 기준을 반영하는 방향으로 모니터링을 실시하고 개선과정을 점검한 경험이 있다면 구체적으로 말씀해 주시; 평가요소"
채용모델 면접문항,interview-model,20220114104037897,"2-1-1. 경영기획(경험, 상황, 발표, 토론면접)_2021",2-1-1. 경영기획_경험면접 평가도구.hwp,.hwp,경험면접,filename,full_document,12788,evaluation_form,evaluation_form,12788,True,True,False,True,True,False,True,experience_star_probe,,,,,,탁월; 우수; 보통; 미흡; 부족; 100; 80; 70,신규사업 기획 관리를 위한 기초 경영관련 지식; 기초 회계; 재무관련 지식; 신규사업 성공사례 분석․벤치마킹; 신규사업 기획서 작성 능력; ■ 수준; 탁월; 우수; 보통; 미흡,
채용모델 면접문항,interview-model,20220114104037897,"2-1-1. 경영기획(경험, 상황, 발표, 토론면접)_2021",2-1-1. 경영기획_발표면접 과제 1 평가도구.hwp,.hwp,발표면접,filename,full_document,3635,evaluation_form,evaluation_form; task,3635,True,True,False,True,False,False,True,presentation_materials,,,,,,탁월; 우수; 보통; 미흡; 부족; 100; 80; 70,사업환경 분석 기법에 대한 이해; 핵심성공요소에 대한 이해도; 차별화 우위(제품; 광고; 유통)에 대한 이해도; 시장조사분석 능력; ■ 수준; 탁월; 우수; 보통,"분석을 위해 제품(서비스) 강점과 약점을 파악할 수 있다. • 자사의 내부인적자원요소, 자금력, 기술력, 조직력과 같은 내부역량분석을 할 수 있"
채용모델 면접문항,interview-model,20220114104037897,"2-1-1. 경영기획(경험, 상황, 발표, 토론면접)_2021",2-1-1. 경영기획_발표면접 과제 1.hwp,.hwp,발표면접,filename,full_document,1058,task,task,1058,True,False,False,False,False,False,True,presentation_materials,,,,,,100,,
채용모델 면접문항,interview-model,20220114104037897,"2-1-1. 경영기획(경험, 상황, 발표, 토론면접)_2021",2-1-1. 경영기획_발표면접 과제 2 평가도구.hwp,.hwp,발표면접,filename,full_document,4595,evaluation_form,evaluation_form; task,4595,True,True,False,True,False,False,True,presentation_materials,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,회계 계정 구분 기술; 원가계산 기법; 스프레드시트 프로그램 활용 기법; 의사결정기법(Decision Matrix; Decision Tree 등)활용기술; 재무 DB사용법(KIS Value; Fn 가이드 등); ■ 수준; 탁월; 우수,
채용모델 면접문항,interview-model,20220114104037897,"2-1-1. 경영기획(경험, 상황, 발표, 토론면접)_2021",2-1-1. 경영기획_발표면접 과제 2.hwp,.hwp,발표면접,filename,full_document,1145,task,task; job_posting,1145,True,False,True,False,False,False,False,presentation_materials,,,,,,부족,,
채용모델 면접문항,interview-model,20220114104037897,"2-1-1. 경영기획(경험, 상황, 발표, 토론면접)_2021",2-1-1. 경영기획_발표면접 과제 3 평가도구.hwp,.hwp,발표면접,filename,full_document,3849,evaluation_form,evaluation_form; task,3849,True,True,False,True,False,False,True,presentation_materials,,,,,,탁월; 우수; 보통; 미흡; 부족; 100; 80; 70,비즈니스 문서 작성 및 커뮤니케이션 기술; 정보수집기술(네트워킹 등); 정보수집기술(인터뷰; 설문 등); 커뮤니케이션 스킬; 통계패키지 사용법; ■ 수준; 탁월; 우수; 보통,
